names	tag
De heer Standaert (ROSSEM) 	
M. Morael (ECOLO-AGALEV)	
De heer Spinnewyn (VL.BLOK) 	
M. Maingain (FDF) 	
Mevrouw Aelvoet (AGALEV- ECOLO) 	
M. Devolder (VID) 	
- Artikel 73bis (nieuw)	
(Kredieten Buitenlandse Handel) 	
M. Maystadt, ministre des Finances 	
Verslag nr 254/2 (M. Harmegnies) 	
De heer Annenians (VL.BLOK)	
Verslag nr 206/2 (Landuyt)	
De heer Annemans (VL.BI OK) 	
Monsieur le Premier ministre, en 1953, M. Jean Monet, président de la SECA ! disait 	
M. Detienne (ECOI.O-AG ALE V) 	
- Verslag nr 739/3 (Landuyt) 	
Nominatief verslag nr 928/2 (Pinxten) 	
De heer De Croo. voorzitter van de commissie voor de Buitenlandse Be trekkingen van de Senaat 	
Mme Spaak (FDF/PPW) 	
- Handelingen (Kamer OF Senaat) 	
De heer Daenis (VLD)	
M. Simonct (PRL) 	
- Nominatief verslag nr 720/2 (Sénéca) 	
Ten slotte wil ik ook even verwijzen naar de verklaringen van de minister in de commissie over milieu-info. Ik beschouw de interpretatie van de mi nister over de toegankelijkheid tot milieu-info als louter persoonlijk. De minister heeft dit immers zeer strikt opgevat 	
Ik start met de eerste uitdaging, met name het behoud van welvaart en welzijn. Het Verdrag van Maastricht zet met de vorming van de Economi sche en Monetaire Unie een belang rijke stap voorwaarts in de Europese integratie. De Gemeenschap, de lid staten en België doen zich hier, zo wel extern als intern voordeel bij, in het bijzonder op het vlak van de EMU. Het invoeren van één Euro pese munt zal het monetair wereld systeem grondig veranderen. Nu kla gen wij erover dat we weinig vermo gen tegen de VS. Dat klopt. De re den hiervoor ligt evenwel in de eigen Europese versnippering. Eén munt vormen betekent dat we door onze Europese gewichten en gewichtjes samen te leggen een greep krijgen op het „verloop der dingen in de we reld”, een greep waar we elk apart slechts kunnen van dromen. Ook voor de Gemeenschap als geheel brengt de EMU belangrijke voorde len mee. Omdat ik het niet beter en beknopter kan verwoorden dan de minister het in de commissie deed, citeer ik uit het verslag 	
"Aan de orde is de vraag van de heer Winkel aan de staatssecretaris voor Ontwikkelingssamenwerking, toege voegd aan de minister van Buiten landse Zaken over ""het regeringsbe leid ten aanzien van Ruanda "	
Staatssecretaris voor Volksgezondheid en gehandicaptenbeleid, toegevoegd aan de Minister van Sociale Zaken, en, wat betreft het Rijksfonds voor sociale reclassering van de minder-validen, toegevoegd aan de Minister van Tewerkstelling en Arbeid 	
M. Breyne (CVP) 	
M. Ylieff PS) 	
M. Mayer (PS)	
M. W athelet. ministre 	
De heer Caudron (Vil) 	
De heer Vandenbroucke, vice-eerste minister en minister van Buitenlandse Zaken 	
Mevrouw Vogels (ECOLO-AGA- LF.V) 	
De même, au sein de notre pays, je voudrais m’associer à la demande formulée jadis par le Roi Baudouin qui s’exprimait en ces termes 	
De heer Moyaerts (SP)	
De heer Vergote (VI D) 	
De heer Berben (PW) 	
De heer Van Mochelen (VLD) 	
Chacun admet en effet que des for mes nouvelles de peines alternatives doivent être développées notam ment pour réprimer la petite délin quance urbaine. Toutefois, la métho de du ministre de la Justice est con testable pour plusieurs raisons 	
De heer de Clippeie (PRL) 	
Mme Onkelinx. ministre 	
De heer Dewînter (VL.BLOK) 	
- Article 5bis (nouveau)	
- Article 2bis (nouveau)	
M. Gol ( PRL) 	
De heer Cortois (PW)	
M Kubla (PRL) 	
De beer Van Rompuy (CVP) 	
Mevrouw Offeciers-Van de Wiele, minister 	
De heer Van Grenibcrgen (VU) 	
De heer Buisseret (VL.BLOK) 	
De heer Van der Maelen (SP)	
"De heer "". zwilghen (VLD)"	
Mme Stengers (PRE) 	
M. Ph. Chartier (PSC) 	
De heer Van Overmeire (VL.BLOK) 	
