names	tag
02.136 Claude Eerdekens (PS)	
03.26 Minister Rik Daems	
14.01 François Dufour (PS)	
01.28 Paul Tant (CVP)	
Bacquelaine (MR)	
17.05 Guy Hove (VLD)	
01.73 Gérard Gobert (ECOLO- AGALEV)	
02.13 Bart Laeremans (VLAAMS BLOK)	
14.06 Staatssecretaris Olivier Deleuze (Frans)	
03.13 Michèle Gilkinet (ECOLO-AGALEV)	
01.92 Luc Goutry (CVP)	
16.11 Muriel Gerkens (ECOLO-AGALEV)	
07.03 Charles Janssens (PS)	
07.04 Dalila Douifi (SP.A)	
13.51 Danny Pieters (VU&ID)	
Nu moet maar eens gezegd worden door de eerste minister wat er nu van aan is. Mijnheer de eerste minister, u kunt het niet afdoen als een zaak van een partijvoorzitter. Het is minister Tavernier himself die zegt dat Michel volkomen misplaatste woorden uitgesproken heeft. Het is Tavernier die zegt	
06.08 Louis Michel ministre	
03.15 Yolande Avontroodt (VLD)	
01.47 Peter Vanhoutte (AGALEV-ECOLO)	
10.01 Magda De Meyer (SP.A)	
03.20 Antoine Duquesne, ministre	
03.03 Els Van Weert (VU&ID)	
01.01 Daniël Vanpoucke (CD&V)	
Georges Lenssen (VLD)	
12.02 Jean-Pierre Grafé (PSC)	
03.13 Luc Sevenhans (VLAAMS BLOK)	
12.01 Danny Pieters (VU&ID)	
04.29 Luc Goutry (CD&V)	
07.22 Bart Laeremans (VLAAMS BLOK)	
01.18 Marie-Thérèse Coenen (ECOLO-AGALEV)	
03.01 Murielle Gerkens (ECOLO-AGALEV)	
10.05 Servais Verherstraeten (CD&V)	
02.40 Thierry Giet (PS)	
21.01 Mirella Minne (ECOLO-AGALEV)	
19.02 Jean-Pierre Grafé (PSC)	
16.05 Colette Burgeon (PS)	
07.01 Anne Barzin (PRL FDF MCC)	
24.02 Minister Frank Vandenbroucke 	
De heer Filip De Man (Vlaams Blok) 	
01.10 Fauzaya Talhaoui (AGALEV-ECOLO)	
01.162 Jos Ansoms (CD&V)	
01.07 Paul Tant (CD&V)	
01.08 Claude Eerdekens (PS)	
102.05 Frieda Brepoels (VU&ID)	
01.37 Guy Verhofstadt, premier ministre	
01.03 Patrick Lansens (SP)	
02.02 Guy Verhofstadt premier ministre	
03.08 Fred Erdman (SP.A)	
07.05 Fred Erdman (SP.A)	
13.41 Simonne Leen (AGALEV-ECOLO)	
14.68 Daniel Bacquelaine (MR)	
02.05 Minister Louis Michel (Nederlands)	
08.03 Anne-Mie Descheemaeker (AGALEV- ECOLO)	
04.09 Greta D'Hondt (CD&V)	
02.19 Minister Frank Vandenbroucke 	
02.06 François Bellot (PRL FDF MCC)	
21.02 Frank Vandenbroucke, ministre	
03.03 Minister Rik Daems	
01.09 Lode Vanoost (AGALEV- ECOLO)	
04.21 Minister Louis Michel	
15.02 Charles Picqué, ministre (en néerlandais)	
06.06 Minister Marc Verwilghen 	
02.01 Jean-Jacques Viseur (cdH)	
05.60 Daan Schalck (SP.A)	
07.06 Peter Vanhoutte (AGALEV- ECOLO)	
03.06 Maggie De Block (VLD)	
02.11 Zoé Genot (ECOLO-AGALEV)	
11.03 Jef Valkeniers (VLD)	
13.02 Didier Reynders, ministre (en néerlandais)	
01.07 Michèle Gilkinet (AGALEV-ECOLO)	
03.01 Dardenne (ECOLO-AGALEV)	
07.02 Louis Michel ministre	
10.03 Peter Vanvelthoven (SP)	
04.01 Yves Leterme (CVP)	
02.07 Minister Johan Vande Lanotte	
05.60 Guy Verhofstadt, premier ministre 	
02.27 Yves Leterme (CVP)	
Mevrouw Magda De Meyer (PS) 	
14.02 Minister Didier Reynders (Frans)	
01.03 Pierrette Cahay-André (MR)	
02.04 Josy Arens (PSC)	
09.01 Peter Vanvelthoven (SP.A)	
03.05 Filip De Man (VLAAMS BLOK)	
03.02 Guy Verhofstadt premier ministre (en , néerlandais) 	
02.12 Luc Paque (PSC)	
Mijnheer de minister, de vraag aan u en aan minister Onkelinx luidt als volgt. Gaat u nog verder werken aan het uitwerken van dat sociale vangnet? Aan minister Onkelinx wil ik vragen	
05.12 Yves Leterme (CVP)	
04.06 Gérard Gobert (AGALEV-ECOLO)	
10.06 Karel Pinxten (CVP)	
