names	tag
10.01 Martine De Maght (LDD)	
21.12 Clotilde Nyssens (cdH)	
10.03 Daniel Bacquelaine (MR)	
11.10 Flor Van Noppen (N-VA)	
14.10 Pieter De Crem (CD&V - N- VA)	
05.50 Jean-Marc Nollet (Ecolo- Groen!)	
23.03 Juliette Boulet (Ecolo-Groen!)	
07.07 Stefaan Van Hecke (Ecolo-Groen!)	
30.01 Annick Ponthier (VB)	
13.01 Dalila Douifi (sp.a-spirit)	
19.04 Georges Dallemagne (cdH)	
04.07 Peter Vanvelthoven (sp.a-spirit)	
01.03 Mia De Schamphelaere (CD&V)	
02.03 Yvan Mayeur (PS)	
15.15 Minister Jo Vandeurzen	
02.73 Minister Patrick Dewael	
06.05 Patrick Moriau (PS)	
14.05 Paul Vanhie (LDD)	
12.04 Minister Guido De Padt	
01.130 Dirk Van der Maelen (sp.a)	
27.01 Georges Gilkinet (Ecolo- Groen!)	
02.02 Maggie De Block (Open Vld)	
21.05 Filip De Man (Vlaams Belang)	
13.04 Minister Karel De Gucht	
03.03 Eerste minister Herman Van Rompuy	
20.12 Maggie De Block (Open Vld)	
10.03 Nathalie Muylle (CD&V)	
06.07 Geerts (sp.a+VI.Pro)	
16.08 Vercamer (CD&V)	
01.04 Pierre-Yves Jeholet (MR)	
18.18 Luc Goutry (CD&V - N- VA)	
08.01 Renaat Landuyt (sp.a+VI.Pro)	
06.03 Leen Dierick (CD&V)	
Ik wil ook dit nog zeggen. Wij spreken eigenlijk te weinig over de informatisering binnen het openbaar ministerie, die nu volop loopt. Het OM-tranet, een eigen interne netwerk, is daar uitgebouwd, zodat men het verloop van alle dossiers perfect kan volgen. De achterstand en de snelheid van behandeling van een dossier kunnen binnen elk parket perfect worden gevolgd. Ik heb het al vroeger gezegd, mevrouw de voorzitter	
04.13 Bart Tommelein (Open Vld)	
20.06 Martine De Maght (LDD)	
08.08 Josée Lejeune (MR)	
01.319 Hagen Goyvaerts (VB)	
15.10 Marie-Martine Schyns (cdH)	
03.41 Francis Van den Eynde (VB)	
02.06 Georges Gilkinet (Ecolo-Groen!)	
01.174 Hagen Goyvaerts (Vlaams Belang)	
12.03 Jan Mortelmans (Vlaams Belang)	
08.18 Jan Jambon (N-VA)	
12.03 Jacques Otlet (MR)	
34.13 Minister Stefaan De Clerck	
03.05 Daniel Bacquelaine (MR)	
06.03 Camille Dieu (PS)	
04.05 Sarah Smeyers (N-VA)	
18.16 Ludwig Vandenhove (sp.a)	
02.115 Luc Goutry (CD&V VA)	
06.09 Maxime Prévot (cdH)	
06.01 Stefaan Van Hecke (Ecolo-Groen!)	
03.10 Pieter De Crem, ministre	
19.04 Jean-Jacques Flahaux (MR)	
22.19 Els De Rammelaere (N-VA)	
03.29 Meyrem Almaci (Ecolo-Groen!)	
02.27 Luc Van Biesen (Open Vld)	
09.13 Clotilde Nyssens (cdH)	
La présidente	
10.45 Luc Goutry (CD&V)	
32.03 Ludwig Vandenhove (sp.a)	
06.02 Minister Onkelinx	
24.03 Francis Van den Eynde (Vlaams Belang)	
18.20 Luc Goutry (CD&V - N-VA)	
09.08 Filip De Man (Vlaams Belang)	
01.26 Karine Lalieux (PS)	
01.31 Servais Verherstraeten (CD&V)	
02.05 Jean-Marc Nollet (Ecolo-Groen!)	
09.07 Jean-Jacques Flahaux (MR)	
10.03 Bernard Clerfayt (MR)	
15.05 Tinne Van der Straeten (Ecolo-Groen!)	
16.04 Bert Schoofs (Vlaams Belang)	
02.69 Minister Patrick Dewael	
17.06 Minister Annemie Turtelboom	
06.12 Hagen Goyvaerts (VB)	
03.08 Jenne De Potter (CD&V)	
Présidente	
03.01 François Bellot (MR)	
17.01 Katrien Partyka (CD&V)	
02.02 Francis Van den Eynde (VB)	
05.19 Melchior Wathelet (cdH)	
02.03 Koen Bultinck (Vlaams Belang)	
06.11 Eric Thiébaut (PS)	
Paul Vanhie (LDD)	
12.03 Bruno Tuybens (sp.a+VI.Pro)	
04.13 Denis Ducarme (MR)	
21.09 Georges Gilkinet (Ecolo-Groen!)	
01.167 Dirk Van der Maelen (sp.a)	
19.01 Annick Ponthier (VB)	
19.36 Robert Van de Velde (LDD)	
09.02 Bert Schoofs (Vlaams Belang)	
12.04 Clotilde Nyssens (cdH)	
01.103 Marie Arena, ministre	
01.19 Maya Detiège (sp.a)	
10.01 Katrien Partyka (CD&V N-VA)	
14.05 Els De Rammelaere (N-VA)	
04.07 Hervé Jamar, ministre	
01.13 Philippe Monfils, sénateur (MR)	
11.01 Kristof Waterschoot (CD&V)	
14.05 Minister Didier Reynders	
01.68 David Geerts (sp.a+VI.Pro)	
03.01 Fouad Lahssaini (Ecolo-Groen!)	
02.09 Gerolf Annemans (Vlaams Belang)	
02.27 Muriel Gerkens (Ecolo-Groen!)	
08.06 Steven Vanackere, ministre	
31.03 Ludwig Vandenhove (sp.a)	
09.02 Michel Daerden, ministre	
09.06 Jean-Marie Dedecker (LDD)	
07.18 Jean-Luc Crucke (MR)	
03.21 Georges Gilkinet (Ecolo-Groen!)	
01.01 Minister Geert Bourgeois	
01.02 Hilde Vautmans (Open Vld)	
08.03 Jo Vandeurzen, ministre	
01.41 Stefaan De Clerck, ministre	
08.05 Sonja Becq (CD&V)	
06.01 Bart Laeremans (VB)	
16.06 Kattrin Jadin (MR)	
13.19 Mia De Schamphelaere (CD&V)	
03.96 Jean-Marc Nollet (Ecolo-Groen!)	
01.54 Bruno Tobback (sp.a)	
05.10 Josy Arens (cdH)	
01.37 Geert Versnick (Open Vld)	
12.08 Joëlle Milquet, ministre	
16.05 Peter Logghe (Vlaams Belang)	
09.06 Bert Schoofs (Vlaams Belang)	
02.129 Tinne Van der Straeten (Ecolo-Groen!)	
18.13 Minister Laurette Onkelinx	
01.60 Juliette Boulet (Ecolo-Groen!)	
04.10 Thérèse Snoy et d'Oppuers (Ecolo-Groen!)	
04.05 Françoise Colinia (MR)	
02.18 Paul Magnette, ministre	
30.04 Zoé Genot (Ecolo-Groen!)	
36.07 Jean-Jacques Flahaux (MR)	
04.02 Annemie Turtelboom, ministre	
11.03 Carina Van Cauter (Open Vld)	
11.01 Hans Bonte (sp.a)	
32.01 Xavier Baeselen (MR)	
25.03 Minister Didier Reynders	
En outre, un constat s'impose, monsieur le premier ministre	
14.01 Alexandra Colen (Vlaams Belang)	
10.07 Minister Steven Vanackere	
05.02 Thérèse Snoy et d'Oppuers (Ecolo-Groen!)	
09.07 Dalila Douifi (sp.a)	
07.05 Minister Laurette Onkelinx	
18.05 Josée Lejeune (MR)	
25.09 Jean-Luc Crucke (MR)	
15.13 Hans Bonte (sp.a)	
12.01 Carine Lecomte (MR)	
01.12 Michel Doomst (CD&V)	
10.06 Minister Sabine Laruelle	
19.03 Françoise Colinia (MR)	
09.05 Peter Luykx (N-VA)	
04.28 Philippe Henry (Ecolo-Groen!)	
26.11 Bart Laeremans (Vlaams Belang)	
08.03 Lieve Van Daele (CD&V - N-VA)	
03.20 Frédéric (PS)	
01.19 Meyrem Almaci (Ecolo-Groen!)	
15.02 Sabine Laruelle, ministre	
15.15 Peter Vanvelthoven (sp.a+VI.Pro)	
05.05 Minister Paul Magnette	
01.16 Katia della Faille de Leverghem (Open Vld)	
05.04 Jo Vandeurzen (CD&V)	
