names	tag
25.03 Tanguy Veys (VB)	
05.95 Valérie Déom (PS)	
01.04 Damien Thiéry (MR)	
01.09 Annemie Turtelboom, ministre	
25.02 Peter Vanvelthoven (sp.a)	
02.03 Yvan Mayeur (PS)	
06.15 Laurent Devin (PS)	
01.02 Stefaan Van Hecke (Ecolo-Groen)	
10.142 Carina Van Cauter (Open Vld)	
10.07 Maya Detiège (sp.a)	
06.05 Patrick Moriau (PS)	
12.01 Christophe Bastin (cdH)	
05.05 Miranda Van Eetvelde (N-VA)	
25.32 Zoé Genot (Ecolo-Groen!)	
24.13 Kristien Van Vaerenbergh (N-VA)	
02.02 Maggie De Block (Open Vld)	
Pour le reste, je ne peux pas pour l'instant répondre à vos questions. 07.03 Georges Gilkinet (Ecolo-Groen)	
19.08 Willem-Frederik Schiltz (Open Vld)	
02.02 Minister Joëlle Milquet	
07.01 Bruno Valkeniers (VB)	
28.06 Minister Stefaan De Clerck	
04.13 Georges Gilkinet (Ecolo-Groen)	
25.04 Monica De Coninck, ministre	
06.03 Leen Dierick (CD&V)	
08.15 Zuhal Demir (N-VA)	
09.06 Sophie De Wit (N-VA)	
18.02 Nahima Lanjri (CD&V)	
28.08 Nathalie Muylle (CD&V)	
04.01 Bart Somers (Open Vld)	
05.05 Manuella Senecaut (PS)	
03.07 Karel Uyttersprot (N-VA)	
01.77 Olivier Maingain (FDF)	
04.10 Annemie Turtelboom, ministre	
06.01 Stefaan Van Hecke (Ecolo-Groen!)	
03.10 Pieter De Crem, ministre	
13.05 Bert Wollants (N-VA)	
10.10 Anthony Dufrane (PS)	
La présidente	
10.03 Damien Thiéry (FDF)	
17.31 Theo Francken (N-VA)	
32.07 Paul Magnette, ministre	
17.06 Minister Annemie Turtelboom	
15.05 Colette Burgeon (PS)	
18.03 Minister Paul Magnette	
01.02 Patrick Dewael (Open Vld)	
06.12 Hagen Goyvaerts (VB)	
Présidente	
04.28 Zoé Genot (Ecolo-Groen)	
01.40 Olivier Maingain (FDF)	
13.04 Eva Brems (Ecolo-Groen!)	
29.01 Tanguy Veys (VB)	
06.11 Koen Geens, ministre	
18.10 Didier Reynders, ministre	
13.11 Karin Temmerman (sp.a)	
07.07 Rita De Bont (VB)	
Wie schetst onze verbazing, toen wij enkele ogenblikken na de ontvangst van genoemd advies van de Raad van State een persmededeling van niemand minder dan de eerste minister mochten ontvangen, waarin het volgende staat	
18.55 Bert Wollants (N-VA)	
04.10 Koenraad Degroote (N- VA)	
01.02 Servais Verherstraeten, ministre	
06.03 Christophe Bastin (cdH)	
04.05 Kristien Van Vaerenbergh (N-VA)	
03.13 Leen Dierick (CD&V)	
07.03 Juliette Boulet (Ecolo- Groen)	
03.06 David Geerts (sp.a)	
25.05 Peter Dedecker (N-VA)	
11.01 Kristof Waterschoot (CD&V)	
12.03 Cathy Coudyser (N-VA)	
